row_idx,subject,text,task_name,label,split,fold,held_out_subject,true_label_id,pred_label_id,true_label_name,pred_label_name,prob_NR,prob_TSR,pca1,pca2
2144,YHS,"It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.",NR,0,test,8,YHS,0,1,NR,TSR,0.11795901,0.88204104,-10.890011,10.574168
2145,YHS,"With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.",NR,0,test,8,YHS,0,1,NR,TSR,0.021197123,0.9788029,-8.72438,12.644408
2146,YHS,"She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.",NR,0,test,8,YHS,0,1,NR,TSR,0.11488983,0.8851102,-11.114356,11.839159
2147,YHS,"Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.",NR,0,test,8,YHS,0,1,NR,TSR,0.06226339,0.9377366,-10.4937315,12.071517
2148,YHS,"Her disapproving mother, Jacqueline, lives on but is rarely seen.",NR,0,test,8,YHS,0,1,NR,TSR,0.071617454,0.9283825,-9.90504,12.293645
2149,YHS,"All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.",NR,0,test,8,YHS,0,1,NR,TSR,0.03397598,0.96602404,-8.851458,12.439838
2150,YHS,None of the other Bouvier family members approves of Marge's marriage to Homer.,NR,0,test,8,YHS,0,1,NR,TSR,0.053613443,0.9463866,-8.145049,12.564817
2151,YHS,"His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.",NR,0,test,8,YHS,0,1,NR,TSR,0.028715283,0.9712847,-8.425524,12.361825
2152,YHS,Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.,NR,0,test,8,YHS,0,1,NR,TSR,0.0718238,0.9281762,-8.983361,11.964986
2153,YHS,"He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.",NR,0,test,8,YHS,0,1,NR,TSR,0.032601625,0.96739835,-11.003885,10.5879965
2154,YHS,"He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.",NR,0,test,8,YHS,0,1,NR,TSR,0.020697216,0.9793028,-10.553092,9.808773
2155,YHS,"Four months later, he was killed by a German sniper in World War II.",NR,0,test,8,YHS,0,1,NR,TSR,0.052191436,0.94780856,-9.300542,10.519698
2156,YHS,"He was also the father of 3 children, including actress Drew Barrymore.",NR,0,test,8,YHS,0,1,NR,TSR,0.042694233,0.9573057,-10.077387,9.783238
2157,YHS,"His parents divorced when John was around 6 years old in 1935, but he claimed (most likely fallaciously) to have met his father only once.",NR,0,test,8,YHS,0,1,NR,TSR,0.02835644,0.97164357,-10.091011,11.046683
2158,YHS,"John ran away at age 17 and signed a film contract, but he repeatedly abandoned leading roles and had no major film career.",NR,0,test,8,YHS,0,1,NR,TSR,0.08864704,0.91135293,-9.695265,11.977269
2159,YHS,"He was cremated, and the ashes were interred in the Eden Memorial Park Cemetery in Mission Hills, Los Angeles, California.",NR,0,test,8,YHS,0,1,NR,TSR,0.044348814,0.9556512,-11.295686,11.380762
2160,YHS,"Aged 86 at death, Groucho was the longest-lived of all the Marx brothers, though younger brother Zeppo survived him by two years.",NR,0,test,8,YHS,0,1,NR,TSR,0.029303018,0.970697,-8.918756,12.240075
2161,YHS,Groucho did a German accent.,NR,0,test,8,YHS,0,1,NR,TSR,0.034418486,0.9655815,-9.394492,9.63119
2162,YHS,"He was the best-known of modern Brazilian writers, with his work translated into some 30 languages and popularized in film, notably Dona Flor and her Two Husbands in 1978.",NR,0,test,8,YHS,0,1,NR,TSR,0.02453104,0.975469,-10.75093,12.7515745
2163,YHS,"In this year, he released his first book, O País do Carnaval.",NR,0,test,8,YHS,0,1,NR,TSR,0.06968657,0.9303134,-12.019146,8.609639
2164,YHS,"Marvin Pierce Bush (born October 22, 1956) is the youngest son of George H. W. Bush and Barbara Pierce, and brother of George W., John (Jeb), Neil and Dorothy.",NR,0,test,8,YHS,0,1,NR,TSR,0.052427407,0.9475726,-10.6870775,12.255371
2165,YHS,He became a banker in Boston and was active in the local Democratic Party.,NR,0,test,8,YHS,0,1,NR,TSR,0.051173158,0.9488269,-12.204906,8.829383
2166,YHS,HCC is a publicly traded insurance company on the New York Stock Exchange.,NR,0,test,8,YHS,0,1,NR,TSR,0.057222933,0.9427771,-10.412741,9.633142
2167,YHS,"During his seventh-grade school year, Coltrane experienced three deaths in his close-knit family; he lost his aunt, his grandfather, and his father.",NR,0,test,8,YHS,0,1,NR,TSR,0.048589,0.951411,-10.027655,10.790617
2168,YHS,Coltrane began playing music and practicing obsessively at about this time.,NR,0,test,8,YHS,0,1,NR,TSR,0.032830346,0.9671697,-8.220948,11.57648
2169,YHS,"Though he was active before 1955, his prime years were between 1955 and 1967, during which time he reshaped modern jazz and influenced generations of other musicians.",NR,0,test,8,YHS,0,1,NR,TSR,0.1264015,0.87359846,-11.90023,8.922199
2170,YHS,"He passed away from liver disease in his home in Dix Hills, New York.",NR,0,test,8,YHS,0,1,NR,TSR,0.02300591,0.9769941,-11.105771,10.274197
2171,YHS,Jon is known in the NBA because of the courage and determination he shows on defense and in the clutch time.,NR,0,test,8,YHS,0,1,NR,TSR,0.015031032,0.9849689,-12.390369,9.020374
2172,YHS,He is a sharp shooter from the three point range and also a very accurate free throw shooter.,NR,0,test,8,YHS,0,1,NR,TSR,0.057743102,0.9422569,-9.450149,11.167395
2173,YHS,His nickname is Johnny B. Goode.,NR,0,test,8,YHS,0,1,NR,TSR,0.14417194,0.85582805,-11.097717,7.077283
2174,YHS,Shortly afterwards he retired from the Army as a brevet major.,NR,0,test,8,YHS,0,1,NR,TSR,0.049278885,0.95072114,-10.399628,10.160106
2175,YHS,"In 1874, at the age of 23, Gifford was a Lieutenant in the 2nd Battalion, 24th Foot (later the South Wales Borderers), British Army during the First Ashanti Expedition, when the following deed took place for which he was awarded the Victoria Cross:",NR,0,test,8,YHS,0,1,NR,TSR,0.052500565,0.94749945,-9.84581,10.316224
2176,YHS,"He graduated and practiced law in a small firm which folded, then moved on to the firm of Rosenman, Colin, Kaye, Petschek and Freund, which had CBS Records as a client.",NR,0,test,8,YHS,0,1,NR,TSR,0.09522057,0.90477943,-10.542287,11.316675
2177,YHS,"In the 1970s, Arista also had an extensive jazz line, most notably its Freedom imprint, concentrating on contemporary, sometimes avant-garde, musicians and widely praised reissues from the legendary Savoy label.",NR,0,test,8,YHS,0,1,NR,TSR,0.039719585,0.96028036,-8.949969,11.019997
2178,YHS,"She was seen as a useful conduit for contracting an alliance between Portugal and England, after the treaty of the Pyrenees in 1659 where Portugal was arguably abandoned by France.",NR,0,test,8,YHS,0,1,NR,TSR,0.06640591,0.9335941,-10.140242,10.74057
2179,YHS,"Following the restoration of Portuguese independence from Spain, and her father's accession to the throne on December 1, 1640, Catherine was engaged to Charles II.",NR,0,test,8,YHS,0,1,NR,TSR,0.03835455,0.9616454,-10.161305,11.315281
2180,YHS,"Charles II married on May 3 or May 21, 1662, in Portsmouth, and her dowry brought Tangier and Bombay to British control.",NR,0,test,8,YHS,0,1,NR,TSR,0.052351836,0.94764817,-11.081918,11.030777
2181,YHS,"She was not a particularly popular choice of queen, being a Roman Catholic, and her religion prevented her ever being crowned, since she could not take part in an Anglican service.",NR,0,test,8,YHS,0,1,NR,TSR,0.075159125,0.92484087,-10.743543,10.6114025
2182,YHS,"Despite Charles's reputation as a womaniser, Catherine never gave birth to a live heir, though she had several pregnancies, the last being in 1669.",NR,0,test,8,YHS,0,1,NR,TSR,0.034162316,0.96583766,-10.281459,10.360725
2183,YHS,"Her position was a difficult one, as Charles continued to have children by his mistresses, but he insisted that she be treated with respect, and refused to divorce her.",NR,0,test,8,YHS,0,1,NR,TSR,0.07033845,0.9296616,-11.931116,9.42998
2184,YHS,"Following his death, Catherine remained in England through the reign of James II of England and returned to Portugal during the joint reign of William III and Mary II.",NR,0,test,8,YHS,0,1,NR,TSR,0.08387664,0.91612333,-10.706326,11.347459
2185,YHS,She died in Lisbon in 1705.,NR,0,test,8,YHS,0,1,NR,TSR,0.04074149,0.9592585,-12.233124,4.7666492
2186,YHS,Laurance married Mary French in 1934.,NR,0,test,8,YHS,0,1,NR,TSR,0.012618929,0.9873811,-9.872717,11.377214
2187,YHS,"Catherine introduced, and made fashionable, the custom of drinking tea in England.",NR,0,test,8,YHS,0,1,NR,TSR,0.06353344,0.9364666,-10.484887,11.289454
2188,YHS,"She was very popular and loved by the people, and the Queens borough of New York City was named after her.",NR,0,test,8,YHS,0,1,NR,TSR,0.032335088,0.96766496,-11.835051,11.1034355
2189,YHS,"They had four children: Frederick Dent Grant, Ulysses S. (Buck) Grant, Jr., Ellen (Nellie) Grant, and Jesse Root Grant.",NR,0,test,8,YHS,0,1,NR,TSR,0.043344717,0.9566553,-10.765176,11.511836
2190,YHS,"Hamer erroneously nominated him as Ulysses Simpson Grant, and although Grant protested the change, it was difficult to resist the bureaucracy.",NR,0,test,8,YHS,0,1,NR,TSR,0.074713774,0.92528623,-10.069519,9.923328
2191,YHS,"Upon graduation, Grant adopted the form of his new name with middle initial only, never acknowledging that the 'S' stood for Simpson.",NR,0,test,8,YHS,0,1,NR,TSR,0.0668478,0.9331522,-11.475303,11.022019
2192,YHS,"He graduated from West Point in 1843, ranking 21st in a class of 39.",NR,0,test,8,YHS,0,1,NR,TSR,0.045659557,0.95434046,-11.524569,9.571636
2193,YHS,"At the academy, he established a reputation as a fearless and expert horseman.",NR,0,test,8,YHS,0,1,NR,TSR,0.044127103,0.95587295,-11.675115,9.272706
2194,YHS,"Grant drank distilled liquor and, during the American Civil War, began smoking huge numbers of cigars (one story had it that he smoked over 10,000 in five years) which may well have contributed to his throat cancer of later life.",NR,0,test,8,YHS,0,1,NR,TSR,0.03221267,0.96778727,-10.899449,11.330959
2195,YHS,"His father, a tanner, and his mother were born in Pennsylvania.",NR,0,test,8,YHS,0,1,NR,TSR,0.05297915,0.9470208,-11.489217,6.4973207
2196,YHS,Kennedy was a member of the prominent Kennedy political family.,NR,0,test,8,YHS,0,1,NR,TSR,0.045894403,0.9541056,-8.280147,8.921493
2197,YHS,"Considered the icon of American liberalism, Kennedy is the youngest person ever to be elected president of the country, at the age of 43.",NR,0,test,8,YHS,0,1,NR,TSR,0.07518853,0.9248115,-10.903095,9.141783
2198,YHS,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",NR,0,test,8,YHS,0,1,NR,TSR,0.031673376,0.9683266,-10.8777895,11.100295
2199,YHS,"He was honorably discharged in early 1945, just a few months before the Japanese surrendered.",NR,0,test,8,YHS,0,1,NR,TSR,0.037868306,0.96213174,-11.192212,10.172646
2200,YHS,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",NR,0,test,8,YHS,0,1,NR,TSR,0.06902025,0.9309797,-9.890931,11.767049
2201,YHS,"However, the U.S. Navy accepted him in September of that year.",NR,0,test,8,YHS,0,1,NR,TSR,0.024280492,0.9757195,-9.103272,10.361383
2202,YHS,"By the 1964 election, Reagan was an outspoken supporter of conservative Republican Barry Goldwater.",NR,0,test,8,YHS,0,1,NR,TSR,0.13765554,0.86234444,-10.603565,7.9265795
2203,YHS,"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",NR,0,test,8,YHS,0,1,NR,TSR,0.045767076,0.95423293,-10.681234,9.602379
2204,YHS,"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",NR,0,test,8,YHS,0,1,NR,TSR,0.07145825,0.9285418,-10.653071,10.778365
2205,YHS,"Prior to his immigration, the family name was spelled Regan.",NR,0,test,8,YHS,0,1,NR,TSR,0.06919479,0.9308052,-8.642581,9.515086
2206,YHS,"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",NR,0,test,8,YHS,0,1,NR,TSR,0.062241934,0.9377581,-12.169934,9.994373
2207,YHS,"His presidency was marked by new economic policies, dubbed Reaganomics and a confrontational foreign policy towards the Soviet Union and Socialist movements around the world.",NR,0,test,8,YHS,0,1,NR,TSR,0.020146383,0.97985363,-10.542079,10.70915
2208,YHS,"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",NR,0,test,8,YHS,0,1,NR,TSR,0.03973268,0.9602673,-11.263397,11.433821
2209,YHS,"Reagan was reelected in a landslide in the 1984 presidential election, defeating Carter's Vice President Walter Mondale by winning 49 of 50 states and receiving nearly 60 percent of the popular vote.",NR,0,test,8,YHS,0,1,NR,TSR,0.043730162,0.9562698,-6.27284,11.8943615
2210,YHS,Reagan developed an early gift for storytelling and acting.,NR,0,test,8,YHS,0,1,NR,TSR,0.042193163,0.9578068,-7.9913206,10.406382
2211,YHS,"He was a radio announcer as an affiliate of the Chicago Cubs baseball games, getting only the bare outlines of the game from a ticker and relying on his imagination and storytelling gifts to flesh out the game.",NR,0,test,8,YHS,0,1,NR,TSR,0.045470487,0.9545295,-5.969,12.241673
2212,YHS,"Once in 1934, during the ninth inning of a Cubs-St. Louis Cardinals game, the wire went dead.",NR,0,test,8,YHS,0,1,NR,TSR,0.03105789,0.96894217,-6.174582,11.8678255
2213,YHS,Reagan smoothly improvised a fictional play-by-play (in which hitters on both teams fouled off pitches) until the wire was restored.,NR,0,test,8,YHS,0,1,NR,TSR,0.06711284,0.93288714,-7.310223,11.703401
2214,YHS,"When left-wing SLA terrorists kidnapped Patty Hearst in Berkeley and gave a list of demands that included free distribution of food to the poor, Reagan suggested that it would be a good time for an outbreak of botulism.",NR,0,test,8,YHS,0,1,NR,TSR,0.041007582,0.9589924,-6.1071577,10.547631
2215,YHS,"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.",NR,0,test,8,YHS,0,1,NR,TSR,0.09753307,0.90246695,-4.886423,13.829912
2216,YHS,"Hodgkin and Huxley's findings led the pair to hypothesize ion channels, which were confirmed only decades later.",NR,0,test,8,YHS,0,1,NR,TSR,0.029732034,0.97026795,-5.465681,10.225225
2217,YHS,He was named a first team All-American in his junior and senior seasons.,NR,0,test,8,YHS,0,1,NR,TSR,0.02627517,0.9737248,-7.39597,10.30304
2218,YHS,"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.",NR,0,test,8,YHS,0,1,NR,TSR,0.07970447,0.92029554,-7.93036,11.38262
2219,YHS,"Klaas finished his career at Washington having played in 69 games, scoring ten goals and 21 assists.",NR,0,test,8,YHS,0,1,NR,TSR,0.022721866,0.9772782,-7.320585,11.397747
2220,YHS,"He was drafted by the San Jose Earthquakes in the third round of the 2005 MLS SuperDraft, but opted to not show up for camp, instead signing with the nearby Sounders.",NR,0,test,8,YHS,0,1,NR,TSR,0.060742233,0.9392578,-5.0017276,11.222764
2221,YHS,"While enjoying popular but little critical success during his own lifetime, Kerouac is now considered one of America's most important authors.",NR,0,test,8,YHS,0,1,NR,TSR,0.049140103,0.9508599,-6.0771093,11.991767
2222,YHS,"Kerouac's spontaneous, confessional language style inspired other writers, including Tom Robbins, Richard Brautigan, Hunter S. Thompson, Ken Kesey, and Bob Dylan.",NR,0,test,8,YHS,0,1,NR,TSR,0.052727167,0.94727284,-6.5239744,11.47076
2223,YHS,"He started writing his first novel, called The Town and the City.",NR,0,test,8,YHS,0,1,NR,TSR,0.03902476,0.96097517,-7.297731,10.3231
2224,YHS,It was published in 1950 and earned him some respect as a writer.,NR,0,test,8,YHS,0,1,NR,TSR,0.10188222,0.8981178,-9.676698,8.965425
2225,YHS,"His parents, Leo-Alcide Kerouac and Gabrielle-Ange Lévesque, were natives of the province of Quebec in Canada.",NR,0,test,8,YHS,0,1,NR,TSR,0.045880742,0.95411927,-7.3740454,11.623675
2226,YHS,"Like many other Quebecers of their generation, the Lévesques and Kerouacs were part of the Quebec emigration to New England to find employment.",NR,0,test,8,YHS,0,1,NR,TSR,0.040044855,0.9599551,-5.7622824,13.354902
2227,YHS,Jack didn't start to learn English until the age of six.,NR,0,test,8,YHS,0,1,NR,TSR,0.06433351,0.93566644,-6.533908,13.509216
2228,YHS,"At home, he and his family spoke Quebec French.",NR,0,test,8,YHS,0,1,NR,TSR,0.05382313,0.9461768,-7.802605,10.675197
2229,YHS,"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.",NR,0,test,8,YHS,0,1,NR,TSR,0.06899753,0.9310025,-4.8452187,11.42431
2230,YHS,"At an early age, he was profoundly marked by the death of his elder brother Gérard, later prompting him to write the book Visions of Gerard.",NR,0,test,8,YHS,0,1,NR,TSR,0.063322,0.936678,-6.447631,11.619913
2231,YHS,He also played for the New Haven Eagles and Bronx Tigers of the Canadian-American Hockey League.,NR,0,test,8,YHS,0,1,NR,TSR,0.035932567,0.9640674,-3.813662,12.225452
2232,YHS,"Besides his film roles, he appeared on the television screen often later is his career.",NR,0,test,8,YHS,0,1,NR,TSR,0.0664801,0.9335199,-6.5029564,12.259445
2233,YHS,"For his contribution to the television industry, J. Carrol Naish has a star on the Hollywood Walk of Fame at 6145 Hollywood Blvd.",NR,0,test,8,YHS,0,1,NR,TSR,0.04461552,0.95538443,-4.6306853,12.717903
2234,YHS,"While Franklin was finding himself in London, Deborah married a man named John Rodgers.",NR,0,test,8,YHS,0,1,NR,TSR,0.03538731,0.9646127,-10.374365,10.078853
2235,YHS,This proved to be an regrettable decision.,NR,0,test,8,YHS,0,1,NR,TSR,0.020421091,0.97957885,-7.698051,8.874938
2236,YHS,"With Rodgers' fate unknown, and bigamy an offense punishable by public whipping and imprisonment, Deborah was not free to remarry.",NR,0,test,8,YHS,0,1,NR,TSR,0.034456566,0.9655435,-5.5382495,10.74576
2237,YHS,When he first arrived he worked in several printer shops around town.,NR,0,test,8,YHS,0,1,NR,TSR,0.032948688,0.96705127,-7.2044687,12.017268
2238,YHS,"However, he was not satisfied by the immediate prospects.",NR,0,test,8,YHS,0,1,NR,TSR,0.04012875,0.9598713,-7.503122,10.821256
2239,YHS,His wife is Barbara Bush.,NR,0,test,8,YHS,0,1,NR,TSR,0.051564395,0.94843566,-10.123388,10.527139
2240,YHS,"Two weeks later she married Michael Jackson on May 18, 1994.",NR,0,test,8,YHS,0,1,NR,TSR,0.03239648,0.96760356,-6.7986836,11.357545
2241,YHS,"She was First Lady of the United States from 1993 to 2001, as the wife of President Bill Clinton.",NR,0,test,8,YHS,0,1,NR,TSR,0.042231515,0.9577685,-6.1076026,12.422768
2242,YHS,"Following this he returned to Philadelphia in 1726 with the help of a merchant named Thomas Denham, who gave Franklin a position as clerk, shopkeeper and bookkeeper in Denham's merchant business.",NR,0,test,8,YHS,0,1,NR,TSR,0.0708939,0.92910606,-6.112799,11.762253
2243,YHS,The cgs unit of electric charge has been named after him: one franklin (Fr) is equal to one statcoulomb.,NR,0,test,8,YHS,0,1,NR,TSR,0.03591507,0.9640849,-4.151506,12.103643
2244,YHS,"His mother, Abiah Folger, was born in Nantucket, Massachusetts on August 15, 1667, to Peter Folger, a miller and schoolteacher, and his wife Mary Morrill a former indentured servant.",NR,0,test,8,YHS,0,1,NR,TSR,0.017011356,0.98298866,-2.925283,10.5382395
2245,YHS,"Sometime during the second half of 1683, the Franklins left England for Boston, Massachusetts; and while in Boston, they had several more children, including: Josiah Jr. (August 23, 1685), Ann (January 5, 1687), Joseph (February 5, 1688), and Joseph (June 30, 1689) (the first Joseph having died soon after birth).",NR,0,test,8,YHS,0,1,NR,TSR,0.051893305,0.94810665,-5.568226,12.498794
2246,YHS,"While the identity of William's mother remains unknown, perhaps the responsibility of an infant child gave Franklin a reason to take up residence with Deborah Read.",NR,0,test,8,YHS,0,1,NR,TSR,0.09242617,0.9075739,-7.9173408,11.131597
2247,YHS,"His father, Josiah Franklin, was a tallow chandler, a maker of candles, who married twice.",NR,0,test,8,YHS,0,1,NR,TSR,0.058218583,0.9417814,-7.25868,10.928888
2248,YHS,"His schooling ended at ten and at 12 he became an apprentice to his brother James, a printer who published the New England Courant.",NR,0,test,8,YHS,0,1,NR,TSR,0.03257397,0.967426,-8.178047,11.097576
2249,YHS,While a printing apprentice he wrote under the pseudonym of 'Silence Dogood' who was ostensibly a middle-aged widow.,NR,0,test,8,YHS,0,1,NR,TSR,0.02791295,0.9720871,-7.4957976,10.774238
2250,YHS,His brother and the Courant's readers did not initially know the real author.,NR,0,test,8,YHS,0,1,NR,TSR,0.031166177,0.9688338,-6.346938,10.690689
2251,YHS,His brother was not impressed when he discovered his popular correspondent was his younger brother.,NR,0,test,8,YHS,0,1,NR,TSR,0.027409127,0.97259086,-9.275156,8.952599
2252,YHS,He left his apprenticeship without permission and in so doing became a fugitive.,NR,0,test,8,YHS,0,1,NR,TSR,0.039331168,0.9606688,-9.035923,10.916107
2253,YHS,"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.",NR,0,test,8,YHS,0,1,NR,TSR,0.08069004,0.91931,-6.3999414,11.278607
2254,YHS,At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.,NR,0,test,8,YHS,0,1,NR,TSR,0.06458728,0.9354127,-6.592161,10.600402
2255,YHS,"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.",NR,0,test,8,YHS,0,1,NR,TSR,0.047424834,0.95257515,-5.4007773,10.337896
2256,YHS,"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.",NR,0,test,8,YHS,0,1,NR,TSR,0.034699064,0.9653009,-7.932221,11.391048
2257,YHS,"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.",NR,0,test,8,YHS,0,1,NR,TSR,0.08502972,0.91497034,-6.9942193,10.4801
2258,YHS,"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.",NR,0,test,8,YHS,0,1,NR,TSR,0.05404091,0.9459591,-7.54855,11.560698
2259,YHS,"She died in Poughkeepsie, New York of heart failure, which was chiefly due to her diabetes.",NR,0,test,8,YHS,0,1,NR,TSR,0.014065388,0.9859346,-10.923528,10.120534
2260,YHS,"Mildred was the sister of Al Rinker, who also sang with Paul Whiteman.",NR,0,test,8,YHS,0,1,NR,TSR,0.08515665,0.9148434,-13.143779,6.785969
2261,YHS,"He is the leader of the Adalet ve Kalkinma Partisi (AK Party, or Justice and Development Party).",NR,0,test,8,YHS,0,1,NR,TSR,0.102841415,0.8971586,-11.598941,8.799034
2262,YHS,"Erdoğan played semi-professional football for 16 years and worked for Istanbul's municipal transport company, and became active in politics with the now-defunct Islamist National Salvation Party (Milli Selâmet Partisi), led by Necmettin Erbakan.",NR,0,test,8,YHS,0,1,NR,TSR,0.07171094,0.9282891,-9.813226,9.602202
2263,YHS,"Soon after he was born, he moved to New York with his father, where he began acting and playing music.",NR,0,test,8,YHS,0,1,NR,TSR,0.047446743,0.9525533,-10.7200165,6.617076
2264,YHS,"He soon recorded Desireless, and it became a hit across Scandinavia and the rest of Europe, and an American release came in 1998.",NR,0,test,8,YHS,0,1,NR,TSR,0.079020776,0.92097914,-12.01207,8.509492
2265,YHS,"In 1912, his interests developed into using his mathematical skills assisting Henry Moseley on X-ray diffraction.",NR,0,test,8,YHS,0,1,NR,TSR,0.09229141,0.9077086,-11.262028,7.085647
2266,YHS,He is currently the 46th Vice President of the United States under President George W. Bush.,NR,0,test,8,YHS,0,1,NR,TSR,0.10098139,0.89901865,-12.366692,10.083039
2267,YHS,"Under President Gerald Ford, Cheney became Assistant to the President and the youngest White House Chief of Staff in history.",NR,0,test,8,YHS,0,1,NR,TSR,0.03741512,0.9625849,-11.762788,8.428295
2268,YHS,"He was campaign manager for Ford's 1976 presidential campaign, while James Baker served as campaign chairman.",NR,0,test,8,YHS,0,1,NR,TSR,0.037002776,0.9629972,-10.089756,9.002099
2269,YHS,"However, a police arrest card similar to the one that haunted President George W. Bush and maintained by the Rock Springs Police Department shows that Cheney was fined $100 for his second DWI conviction.",NR,0,test,8,YHS,0,1,NR,TSR,0.11271712,0.88728285,-12.452207,8.170382
2270,YHS,"At the time, it was not possible for the authorities in each area to link the two convictions which would have resulted in the second offence being viewed much more seriously.",NR,0,test,8,YHS,0,1,NR,TSR,0.049265224,0.9507348,-12.238042,7.502489
2271,YHS,"Since his second Wyoming arrest, Cheney has had no further convictions.",NR,0,test,8,YHS,0,1,NR,TSR,0.10016229,0.8998377,-8.644956,7.6706133
2272,YHS,"One of his first known ancestors was Ralph de Chesney, Sire of Quesnay who fought on the side of William the Conqueror in the Battle of Hastings in 1066.",NR,0,test,8,YHS,0,1,NR,TSR,0.05012334,0.94987667,-11.690623,9.415024
2273,YHS,"Cheney was elected to represent Wyoming in the U.S. House of Representatives to replace Teno Roncalio, who had resigned from Congress.",NR,0,test,8,YHS,0,1,NR,TSR,0.044878043,0.955122,-11.012863,9.991408
2274,YHS,"George W. Bush in March or April, 2005, to be General Counsel of the Department of Homeland Security.",NR,0,test,8,YHS,0,1,NR,TSR,0.06742613,0.93257385,-12.064821,8.651264
2275,YHS,The Perrys have four children.,NR,0,test,8,YHS,0,1,NR,TSR,0.119748995,0.880251,-11.371015,7.8434057
2276,YHS,"When he went to the nearby Shrewsbury School the next year, he lived there as a 'boarder'.",NR,0,test,8,YHS,0,1,NR,TSR,0.07121025,0.92878973,-10.629135,9.908836
2277,YHS,"He served in the United States Army in World War II, then got a law degree from Tulane University.",NR,0,test,8,YHS,0,1,NR,TSR,0.06071125,0.9392887,-13.636332,6.1328506
2278,YHS,She currently works for the State Department's Near East Affairs Bureau.,NR,0,test,8,YHS,0,1,NR,TSR,0.07419596,0.9258041,-11.043005,6.840735
2279,YHS,"Mary is one of her father's top campaign aides and closest confidantes and lives in Denver, Colorado.",NR,0,test,8,YHS,0,1,NR,TSR,0.10672623,0.8932738,-10.532142,8.345739
2280,YHS,"He decided after three semesters to take some time off from Yale, on account of difficulty with his studies.",NR,0,test,8,YHS,0,1,NR,TSR,0.052171417,0.9478286,-13.671791,5.375025
2281,YHS,She has authored or co-authored eight books and numerous articles.,NR,0,test,8,YHS,0,1,NR,TSR,0.08640614,0.9135939,-11.760521,9.059633
2282,YHS,"She served from 1986 to 1996 as Chair of the National Endowment for the Humanities, appointed by Ronald Reagan.",NR,0,test,8,YHS,0,1,NR,TSR,0.053522054,0.946478,-10.189401,10.68811
2283,YHS,She was at one time a co-host on CNN's Crossfire.,NR,0,test,8,YHS,0,1,NR,TSR,0.08023424,0.9197658,-12.067867,4.8517575
2284,YHS,After studying at the Louisiana State University he joined the Monroe Police Department.,NR,0,test,8,YHS,0,1,NR,TSR,0.045292784,0.95470726,-11.453636,7.382112
2285,YHS,"She is now a public speaker and author, and a senior fellow at the American Enterprise Institute.",NR,0,test,8,YHS,0,1,NR,TSR,0.06884191,0.9311581,-10.254754,8.897715
2286,YHS,He received his bachelor's degree in 1965 and master's degree in political science in 1966 both from the University of Wyoming.,NR,0,test,8,YHS,0,1,NR,TSR,0.034166533,0.96583354,-9.023871,8.654147
2287,YHS,"Cheney's former chief of staff, Lewis Libby, is one of the main figures under investigation.",NR,0,test,8,YHS,0,1,NR,TSR,0.038303595,0.9616963,-11.843166,6.598404
2288,YHS,"On October 28, Libby was indicted on five felony counts.",NR,0,test,8,YHS,0,1,NR,TSR,0.04506332,0.9549367,-9.86382,10.929157
2289,YHS,He was United States Secretary of Defense from 1987 until 1989.,NR,0,test,8,YHS,0,1,NR,TSR,0.024220675,0.97577935,-10.328187,3.1561902
